Device ID,Timestamp,Location,Good Count,Total Count,Planned Time,Operating Time,Ideal Cycle Time
PKG003,05-11-2025,Plant B,29189,30794,386,349,0.68
PKG004,05-11-2025,Plant A,33486,33876,386,367,0.65
PKG001,06-11-2025,Plant B,29337,30636,376,337,0.66
PKG002,06-11-2025,Plant B,39965,45360,390,378,0.5
PKG003,06-11-2025,Plant B,27214,28480,379,356,0.75
PKG004,06-11-2025,Plant A,48096,53608,415,411,0.46
PKG001,07-11-2025,Plant A,38068,41040,388,342,0.5
PKG002,07-11-2025,Plant A,46181,46723,375,366,0.47
PKG003,07-11-2025,Plant B,46748,53581,388,384,0.43
PKG004,07-11-2025,Plant A,32090,34169,372,336,0.59
PKG001,08-11-2025,Plant A,37884,39600,479,462,0.7
PKG002,08-11-2025,Plant A,28549,29280,391,366,0.75
PKG003,08-11-2025,Plant B,39015,41777,396,376,0.54
PKG004,08-11-2025,Plant A,34925,40031,469,427,0.64
PKG001,09-11-2025,Plant A,30112,32805,463,421,0.77
PKG002,09-11-2025,Plant B,43645,46956,397,360,0.46
PKG003,09-11-2025,Plant A,23765,25923,384,337,0.78
PKG004,09-11-2025,Plant B,41593,45795,411,374,0.49
PKG001,10-11-2025,Plant A,28820,33194,442,426,0.77
PKG002,10-11-2025,Plant A,37888,39344,407,400,0.61
PKG003,10-11-2025,Plant B,36286,42109,405,386,0.55
PKG004,10-11-2025,Plant B,30360,35594,439,439,0.74
PKG001,11-11-2025,Plant B,37430,43882,384,373,0.51
PKG002,11-11-2025,Plant B,30503,33457,370,329,0.59
PKG003,11-11-2025,Plant A,24513,27584,360,354,0.77
PKG004,11-11-2025,Plant B,36238,38947,415,370,0.57
PKG001,12-11-2025,Plant A,42633,48000,427,368,0.46
PKG002,12-11-2025,Plant A,48836,54933,453,412,0.45
PKG003,12-11-2025,Plant B,28215,29088,437,383,0.79
PKG004,12-11-2025,Plant B,53653,59863,457,439,0.44
PKG001,13-11-2025,Plant B,30540,32160,456,402,0.75
PKG002,13-11-2025,Plant B,29678,31000,396,341,0.66
PKG003,13-11-2025,Plant B,39485,43813,371,314,0.43
PKG004,13-11-2025,Plant B,49859,51000,382,374,0.44
PKG001,14-11-2025,Plant A,30827,35886,377,317,0.53
PKG002,14-11-2025,Plant A,44867,51000,364,357,0.42
PKG003,14-11-2025,Plant B,45669,51954,439,381,0.44
PKG004,14-11-2025,Plant B,28312,30264,390,343,0.68
PKG001,15-11-2025,Plant A,45108,45866,403,344,0.45
PKG002,15-11-2025,Plant B,42862,45960,408,383,0.5
PKG003,15-11-2025,Plant A,33926,35727,412,393,0.66
PKG004,15-11-2025,Plant A,40979,47863,387,351,0.44
PKG001,16-11-2025,Plant A,30716,34571,385,363,0.63
PKG002,16-11-2025,Plant A,49377,50448,432,412,0.49
PKG003,16-11-2025,Plant B,24554,27500,390,330,0.72
PKG004,16-11-2025,Plant A,38795,40645,476,420,0.62
PKG001,17-11-2025,Plant B,36512,42000,471,413,0.59
PKG002,17-11-2025,Plant A,34738,37142,435,390,0.63
PKG003,17-11-2025,Plant A,34474,35432,441,437,0.74
PKG004,17-11-2025,Plant B,58021,61800,436,412,0.4
PKG001,18-11-2025,Plant B,41524,43404,365,340,0.47
PKG002,18-11-2025,Plant B,35468,38380,428,403,0.63
PKG003,18-11-2025,Plant A,30061,32080,416,401,0.75
PKG004,18-11-2025,Plant A,30009,33280,445,416,0.75
PKG001,19-11-2025,Plant A,29321,33194,474,426,0.77
PKG002,19-11-2025,Plant B,37643,40978,371,321,0.47
PKG003,19-11-2025,Plant A,34546,39281,450,419,0.64
PKG004,19-11-2025,Plant B,36013,40218,458,429,0.64
PKG001,20-11-2025,Plant B,25356,29506,416,359,0.73
PKG002,20-11-2025,Plant B,23013,26921,395,341,0.76
PKG003,20-11-2025,Plant B,28078,30857,417,396,0.77
PKG004,20-11-2025,Plant B,27862,32605,435,413,0.76
PKG001,21-11-2025,Plant B,34856,35384,480,460,0.78
PKG002,21-11-2025,Plant A,41354,44093,371,316,0.43
PKG003,21-11-2025,Plant B,39731,42652,381,327,0.46
PKG004,21-11-2025,Plant A,29540,31726,425,386,0.73
PKG001,22-11-2025,Plant A,35590,36468,398,389,0.64
PKG002,22-11-2025,Plant B,49717,54400,465,408,0.45
PKG003,22-11-2025,Plant A,28509,32640,466,408,0.75
PKG004,22-11-2025,Plant A,42456,49000,389,343,0.42
PKG001,23-11-2025,Plant A,28984,32086,382,369,0.69
PKG002,23-11-2025,Plant B,28521,28923,385,376,0.78
PKG003,23-11-2025,Plant B,34190,36885,394,375,0.61
PKG004,23-11-2025,Plant B,51800,52800,437,396,0.45
PKG001,24-11-2025,Plant A,35886,38363,471,422,0.66
PKG002,24-11-2025,Plant B,54683,56800,480,426,0.45
PKG003,24-11-2025,Plant A,41060,42923,429,372,0.52
PKG004,24-11-2025,Plant B,45459,52384,480,454,0.52
PKG001,25-11-2025,Plant A,52787,55800,422,372,0.4
PKG002,25-11-2025,Plant B,33875,39749,416,371,0.56
PKG003,25-11-2025,Plant A,42438,46823,452,398,0.51
PKG004,25-11-2025,Plant B,32746,36833,475,442,0.72
PKG001,26-11-2025,Plant B,51659,53857,425,377,0.42
PKG002,26-11-2025,Plant A,47235,49224,441,402,0.49
PKG003,26-11-2025,Plant A,48319,56232,454,403,0.43
PKG004,26-11-2025,Plant B,39682,45720,417,381,0.5
PKG001,27-11-2025,Plant B,27514,30486,403,376,0.74
PKG002,27-11-2025,Plant A,37200,38916,474,467,0.72
PKG003,27-11-2025,Plant A,38145,39187,474,418,0.64
PKG004,27-11-2025,Plant B,40975,45620,460,441,0.58
PKG001,28-11-2025,Plant A,48259,49395,376,354,0.43
PKG002,28-11-2025,Plant B,35786,39103,427,378,0.58
PKG003,28-11-2025,Plant A,29973,31166,420,374,0.72
PKG004,28-11-2025,Plant B,37085,38205,476,433,0.68
PKG001,29-11-2025,Plant B,36679,39739,476,457,0.69
PKG002,29-11-2025,Plant A,34487,36529,448,414,0.68
PKG003,29-11-2025,Plant B,42231,49255,374,353,0.43
PKG004,29-11-2025,Plant B,32542,33315,457,422,0.76
PKG001,30-11-2025,Plant A,30731,33369,440,406,0.73
PKG002,30-11-2025,Plant B,48591,49826,420,382,0.46
PKG003,30-11-2025,Plant B,43442,46071,463,430,0.56
PKG004,30-11-2025,Plant A,42170,43021,396,337,0.47
PKG001,01-12-2025,Plant B,45589,46750,423,374,0.48
PKG002,01-12-2025,Plant B,28789,31561,426,384,0.73
PKG003,01-12-2025,Plant A,45145,52595,434,412,0.47
PKG004,01-12-2025,Plant B,35327,36646,430,397,0.65
PKG001,02-12-2025,Plant A,24532,25500,369,323,0.76
PKG002,02-12-2025,Plant A,43349,45490,440,417,0.55
PKG003,02-12-2025,Plant A,27998,30473,389,386,0.76
PKG004,02-12-2025,Plant A,58493,60400,455,453,0.45
PKG001,03-12-2025,Plant A,32104,32470,397,368,0.68
PKG002,03-12-2025,Plant A,27444,31522,360,352,0.67
PKG003,03-12-2025,Plant A,42895,43714,413,408,0.56
PKG004,03-12-2025,Plant B,35998,37551,368,363,0.58
PKG001,04-12-2025,Plant A,43060,48000,434,384,0.48
PKG002,04-12-2025,Plant B,44883,45360,401,378,0.5
PKG003,04-12-2025,Plant A,32749,35772,471,471,0.79
PKG004,04-12-2025,Plant B,28699,30155,426,387,0.77
PKG001,05-12-2025,Plant B,44332,49222,443,443,0.54
PKG002,05-12-2025,Plant B,38542,39206,438,379,0.58
PKG003,05-12-2025,Plant B,30796,33705,400,382,0.68
PKG004,05-12-2025,Plant A,36646,37312,427,398,0.64
PKG001,06-12-2025,Plant A,48798,50307,452,436,0.52
PKG002,06-12-2025,Plant A,32918,38423,378,333,0.52
PKG003,06-12-2025,Plant B,43099,50571,400,354,0.42
PKG004,06-12-2025,Plant B,41938,45333,395,340,0.45
PKG001,07-12-2025,Plant B,33317,34593,383,369,0.64
PKG002,07-12-2025,Plant B,47585,51804,406,354,0.41
PKG003,07-12-2025,Plant A,42591,43200,405,360,0.5
PKG004,07-12-2025,Plant B,26821,29342,363,357,0.73
PKG001,08-12-2025,Plant B,45249,46560,442,388,0.5
PKG002,08-12-2025,Plant B,40831,42750,369,342,0.48
PKG003,08-12-2025,Plant A,42113,47347,405,363,0.46
PKG004,08-12-2025,Plant A,33471,36105,396,343,0.57
PKG001,09-12-2025,Plant A,36098,39163,390,359,0.55
PKG002,09-12-2025,Plant A,35215,40965,421,396,0.58
PKG003,09-12-2025,Plant B,29322,33617,405,381,0.68
PKG004,09-12-2025,Plant B,31053,34054,459,420,0.74
PKG001,10-12-2025,Plant B,26556,29906,369,319,0.64
PKG002,10-12-2025,Plant B,38158,41345,388,379,0.55
PKG003,10-12-2025,Plant B,53092,57866,438,434,0.45
PKG004,10-12-2025,Plant A,25703,27887,375,330,0.71
PKG001,11-12-2025,Plant B,37440,37826,452,435,0.69
PKG002,11-12-2025,Plant B,28474,30379,447,400,0.79
PKG003,11-12-2025,Plant A,43019,48000,377,344,0.43
PKG004,11-12-2025,Plant B,27000,31342,421,397,0.76
PKG001,12-12-2025,Plant A,37114,39709,424,364,0.55
PKG002,12-12-2025,Plant B,26764,28051,409,360,0.77
PKG003,12-12-2025,Plant B,27173,31636,377,348,0.66
PKG004,12-12-2025,Plant B,45074,49650,372,331,0.4
PKG001,13-12-2025,Plant A,54952,59217,475,454,0.46
PKG002,13-12-2025,Plant A,38720,44900,465,449,0.6
PKG003,13-12-2025,Plant B,34258,35916,442,431,0.72
PKG004,13-12-2025,Plant B,38552,42830,475,464,0.65
PKG001,14-12-2025,Plant A,38656,40838,444,422,0.62
PKG002,14-12-2025,Plant A,31593,34692,480,451,0.78
PKG003,14-12-2025,Plant A,40633,42000,451,413,0.59
PKG004,14-12-2025,Plant B,52143,57673,480,471,0.49
PKG001,15-12-2025,Plant A,32451,32958,451,401,0.73
PKG002,15-12-2025,Plant A,53596,58090,464,426,0.44
PKG003,15-12-2025,Plant A,26686,30870,368,319,0.62
PKG004,15-12-2025,Plant A,30742,35828,461,418,0.7
PKG001,16-12-2025,Plant A,38910,44111,455,397,0.54
PKG002,16-12-2025,Plant B,30630,31701,386,354,0.67
PKG003,16-12-2025,Plant A,30497,32200,373,322,0.6
PKG004,16-12-2025,Plant A,47595,53441,385,383,0.43
PKG001,17-12-2025,Plant A,48257,55024,428,376,0.41
PKG002,17-12-2025,Plant A,50662,52750,478,422,0.48
PKG003,17-12-2025,Plant B,29963,31440,432,393,0.75
PKG004,17-12-2025,Plant B,36710,38823,377,330,0.51
PKG001,18-12-2025,Plant B,37626,39849,385,352,0.53
PKG002,18-12-2025,Plant A,55106,57130,460,438,0.46
PKG003,18-12-2025,Plant A,47707,49500,377,330,0.4
PKG004,18-12-2025,Plant B,43820,49531,437,388,0.47
PKG001,19-12-2025,Plant B,46749,51069,412,366,0.43
PKG002,19-12-2025,Plant A,23722,27616,391,336,0.73
PKG003,19-12-2025,Plant A,47772,48375,439,387,0.48
PKG004,19-12-2025,Plant B,24455,28363,395,364,0.77
PKG001,20-12-2025,Plant B,32382,37000,454,407,0.66
PKG002,20-12-2025,Plant A,49225,50680,407,397,0.47
PKG003,20-12-2025,Plant B,32542,37125,452,396,0.64
PKG004,20-12-2025,Plant B,47770,52212,437,409,0.47
PKG001,21-12-2025,Plant B,38514,44419,468,459,0.62
PKG002,21-12-2025,Plant A,31855,36750,396,392,0.64
PKG003,21-12-2025,Plant A,40615,46444,425,418,0.54
PKG004,21-12-2025,Plant A,58654,61000,467,427,0.42
PKG001,22-12-2025,Plant A,38510,42127,375,330,0.47
PKG002,22-12-2025,Plant B,32285,33794,411,383,0.68
PKG003,22-12-2025,Plant A,52383,56048,414,383,0.41
PKG004,22-12-2025,Plant A,35053,40723,364,319,0.47
PKG001,23-12-2025,Plant B,29944,32837,430,405,0.74
PKG002,23-12-2025,Plant B,31463,33042,408,391,0.71
PKG003,23-12-2025,Plant A,26474,29846,408,388,0.78
PKG004,23-12-2025,Plant B,33818,34901,471,413,0.71
PKG001,24-12-2025,Plant B,28619,30648,407,378,0.74
PKG002,24-12-2025,Plant A,36504,38215,449,414,0.65
PKG003,24-12-2025,Plant B,48763,54409,418,399,0.44
PKG004,24-12-2025,Plant A,27119,28181,361,310,0.66
PKG001,25-12-2025,Plant A,23577,26475,397,353,0.8
PKG002,25-12-2025,Plant B,40187,45767,386,328,0.43
PKG003,25-12-2025,Plant A,52802,57200,439,429,0.45
PKG004,25-12-2025,Plant A,29605,31870,419,409,0.77
PKG001,26-12-2025,Plant B,25262,28441,392,365,0.77
PKG002,26-12-2025,Plant A,51715,56100,424,374,0.4
PKG003,26-12-2025,Plant B,28348,33000,394,363,0.66
PKG004,26-12-2025,Plant A,39780,44264,440,391,0.53
PKG001,27-12-2025,Plant A,29109,29692,446,386,0.78
PKG002,27-12-2025,Plant B,36013,39620,412,383,0.58
PKG003,27-12-2025,Plant B,43018,47368,471,450,0.57
PKG004,27-12-2025,Plant B,31828,33974,443,436,0.77
PKG001,28-12-2025,Plant A,35494,40071,396,374,0.56
PKG002,28-12-2025,Plant B,39294,42526,439,404,0.57
PKG003,28-12-2025,Plant A,25897,26447,391,335,0.76
PKG004,28-12-2025,Plant B,29983,31615,423,411,0.78
PKG001,29-12-2025,Plant A,48421,51627,414,370,0.43
PKG002,29-12-2025,Plant B,43803,44333,402,399,0.54
PKG003,29-12-2025,Plant A,27068,30514,396,356,0.7
PKG004,29-12-2025,Plant A,27756,32103,460,412,0.77
PKG001,30-12-2025,Plant B,28735,32278,476,425,0.79
PKG002,30-12-2025,Plant A,33840,39056,360,345,0.53
PKG003,30-12-2025,Plant B,52979,53529,455,455,0.51
PKG004,30-12-2025,Plant B,22002,24868,361,315,0.76
PKG001,31-12-2025,Plant A,52675,58666,471,440,0.45
PKG002,31-12-2025,Plant B,30840,35283,410,394,0.67
PKG003,31-12-2025,Plant A,38071,43400,451,434,0.6
PKG004,31-12-2025,Plant A,48514,53744,469,421,0.47
